unit_buy,unit_sell,same,npair,v_out
月,付,0,1,2280
本,条,0,1,2280
个,担,0,1,2274.75
罐,PCS,0,1,2271.2
箱,对米,0,1,2270
缸,UNKNOWN,0,1,2268
台套,组,0,1,2260
5公斤/桶,瓶,0,1,2258
件,86H3E,0,1,2257.17
40HC,只,0,1,2256.66
扇,只,0,2,2252.910034179688
瓦,组,0,1,2251.800048828125
个,简,0,1,2250.570068359375
巴,包,0,1,2250
㎡,KG,0,1,2250
GE,吨,0,1,2249.91
支,ZHI,0,2,2248.599945068359
PCS,個,0,1,2246.39990234375
具,次,0,1,2240
200米/箱,套,0,1,2235
卷,BAG,0,1,2233
节,件/米,0,1,2225
EA,BUK,0,1,2224.419921875
个,ps,0,1,2224
平方米,扇,0,1,2222
箱,D15,0,1,2221.699951171875
片,顶,0,2,2220
辆,片,0,1,2216
台,棵,0,2,2215
PCS,盘,0,1,2214
个,嗰,0,2,2211
平,件,0,1,2207.360107421875
台,NM3,0,2,2207.100006103516
盒,250ml*12,0,1,2202.199951171875
只,KW.h,0,1,2200
PK,包,0,1,2200
周,套,0,1,2200
组,立方米,0,1,2200
package,piece,0,1,2194.919921875
处,年,0,1,2190
小时,个,0,1,2188.610107421875
台,一光一电,0,1,2187.89990234375
170Kg/桶,个,0,1,2186.199951171875
1HE,套,0,3,2185.019973754883
克,月,0,1,2184.570068359375
天,平米,0,1,2182.74
次,T,0,1,2181.4
件,千支,0,1,2181.18994140625
㎡,本,0,1,2175
具,盘,0,1,2175
SET,张,0,1,2172
拾,千克,0,2,2170.4
PCS,m2,0,1,2165.669921875
立方米,卷,0,2,2161.869995117188
把（套）,件,0,1,2160
盒,12支/盒,0,1,2158.799987792969
组 .,UNKNOWN,0,1,2153.699951171875
片,PS,0,1,2150
吨,DR,0,1,2150
捆,盒,0,2,2150
次,Kg,0,1,2146
人份,ml,0,1,2137.610107421875
箱 .,瓶,0,2,2132.02
只,口,0,1,2131.800048828125
箱,坨,0,1,2120
袋,330g,0,1,2116
EA,ST,0,2,2114.13
1 杯,袋,0,1,2113
卷,顶,0,2,2110.339996337891
Km,m,0,1,2109
PC,EACH,0,1,2106
台,1/2,0,1,2106
百个,盒,0,1,2103.86
个,pair,0,1,2100
套,元/只,0,1,2100
卷,节,0,2,2097
粒,颗,0,1,2095.800048828125
PC,SET,0,1,2091.260009765625
间,张,0,1,2090.199951171875
拾,把,0,3,2083.6
袋 .,盒.,0,1,2083.199951171875
千个,box,0,1,2078.030029296875
间,部,0,1,2072
万张,千克,0,1,2062
14kg/罐,L,0,1,2061.52
千包,个,0,1,2060.85009765625
粒,袋,0,2,2059.460006713867
架,PCS,0,1,2058
千,市斤,0,1,2057.17
套,工时,0,1,2050.3701171875
吨(t),式,0,1,2050
千条,pcs,0,1,2040
只,個,0,1,2040
位,EA,0,1,2040
瓶,十亿,0,1,2035.45
916368355,条,0,1,2035
Kg,把,0,1,2035
1 条,1条,0,4,2033.509994506836
袋(Pcs),袋,0,2,2029.8
万支,包,0,2,2029
袋 .,UNKNOWN,0,7,2028.559992790222
套,套/台,0,1,2025
杯,包,0,1,2016
JBK5-4/2,台,0,1,2015
米,cm,0,1,2012.400024414063
盒,L,0,2,2012
根,顶,0,1,2010
kg.,UNKNOWN,0,1,2000
台/次,月,0,1,2000
十袋,UNKNOWN,0,1,2000
块,千瓦小时,0,1,2000
次,公里,0,1,2000
份,单,0,1,2000
片,两片,0,1,2000
个,年度,0,1,2000
具,箱,0,1,2000
天,套,0,1,2000
个,HUA,0,1,2000
套,Box,0,1,2000
个,1ml,0,1,2000
箱,ea,0,1,2000
万卡,支,0,1,1998
EACH,条,0,1,1989.910034179688
克,包,0,1,1988.56005859375
项,道（焊缝）,0,1,1988
米,管孔公里,0,1,1986
每一个,千克,0,1,1982.05
瓶,平方,0,2,1981.740024414062
万米,只,0,1,1976
加仑,袋,0,1,1976
千只,盘,0,1,1975
kW·h,kW/h,0,1,1971.97998046875
台,1台/月,0,1,1968.4599609375
箱,管,0,1,1968
箱,1包,0,3,1963.5
桶,元/箱,0,2,1962
副,百付,0,1,1962
吨,千支,0,1,1961.199996948242
1,盒,0,1,1960
UNKNOWN,71353.17,0,1,1953.900024414063
幅,组,0,1,1950
EA,工日,0,1,1950
基准吨,KG,0,1,1950
次,ST,0,1,1950
万把,把,0,1,1940
18Kg/桶,升,0,1,1940
板,块,0,2,1938
票,台,0,1,1930
M,AU,0,1,1929
套,提,0,1,1920
吨,顶,0,1,1920
批,板,0,1,1920
片,板,0,1,1920
立方,盒,0,1,1908
卷,管,0,2,1904.519996643066
本,PC,0,1,1901.329956054688
床,枚,0,1,1900
只/个,个,0,1,1900
立方英寸,条,0,1,1900
市斤,套,0,1,1900
kg,毫升,0,1,1899.719970703125
套 .,套.,0,1,1899
辆,万只,0,1,1893
桶Pail/Drum/Tote,瓶,0,1,1891.199951171875
.,季,0,1,1890
个,代,0,1,1885
pcs,筒,0,1,1882
Z18,瓶,0,1,1880
袋,卡,0,3,1879.040008544922
片,栋,0,1,1878
915924973,UNKNOWN,0,1,1873.400024414063
打,瓶,0,2,1872.75
台,千只,0,1,1872.109985351563
礼盒,UNKNOWN,0,1,1872
CAS,set,0,1,1872
平方米,袋,0,3,1871
梯形架,盒,0,1,1870
瓶,单,0,1,1870
KG,圈,0,1,1863.4
1组,瓶,0,2,1861.5
包,枚,0,1,1861
副,盘,0,2,1859.050048828125
床 .,个,0,2,1857.599998474121
盒,管,0,1,1856.359985351563
片,捆,0,3,1853
PCS,管,0,1,1851
桶,20L/桶,0,1,1850
9.5Kg/桶,瓶,0,1,1850
千支,瓶,0,1,1850
PSC,克,0,1,1848.6
对,板,0,1,1848.35
件,JUA,0,1,1848
BTL,BTL,1,4,1844.799987792969
SET,块,0,1,1843.2900390625
套,BOX,0,2,1841
kg,千支,0,1,1840
1条,条,0,1,1837.75
盒,each,0,1,1829
副,捆,0,2,1810
棵,只,0,1,1807.7900390625
年,H,0,1,1800
m,立方,0,1,1800
㎏,块,0,1,1800
架,箱,0,1,1800
M3,袋,0,1,1800
TIN,TIN,1,2,1789.599951171875
套,圈,0,2,1788
1BA,件,0,4,1782.600017547607
瓶,500ml/瓶,0,2,1774
件,平方厘米,0,1,1772.900024414063
UNKNOWN,袋子,0,1,1770.680053710938
ea,米,0,1,1769
件,卡,0,3,1767.219983100891
PU,件,0,1,1760
具,盒,0,1,1755
平方,包,0,4,1753.779998779297
支0.38,支,0,1,1750
支,圈,0,1,1750
天,辆,0,1,1750
张,100㎡,0,1,1746.22998046875
圈,批,0,1,1744
对,卷,0,1,1740
十节,组,0,1,1740
瓶,面,0,1,1739
板,PC,0,1,1734
纸箱,箱,0,1,1733
平方米,把,0,2,1729.199996948242
个,t,0,2,1728.18
片,扇,0,1,1728
千件,把,0,3,1723
UNKNOWN,顿,0,1,1722.599975585938
板,把,0,1,1713.78
笔,pcs,0,1,1709.6
EA,盘,0,2,1706
套,unit,0,1,1700
克,项,0,1,1695
听,升,0,1,1692
1TI,套,0,1,1690
百米,只,0,1,1688.579956054688
盒（1*100）,PCS,0,1,1688
只,BOX,0,2,1687.18
片,set,0,1,1684.8
套,板,0,1,1680
件/条,件,0,1,1680
盒,壶,0,1,1680
把,节,0,1,1680
千,合,0,1,1680
瓶,平米,0,1,1680
m/3,米,0,1,1680
把,TAO,0,1,1674.5
斤,平方,0,1,1672.5
1TA,箱,0,1,1668.61
170kg/桶,桶,0,1,1665
PCS,L,0,1,1664
杯 .,盒,0,1,1662.36
包,CASE,0,1,1660
1SA,桶,0,1,1653.599975585938
平方,把,0,2,1651.06005859375
PSC,个,0,2,1648
袋,u,0,1,1647.199951171875
台,千,0,1,1646.800048828125
1g,箱,0,1,1640
巴,批,0,1,1640
次,平方,0,1,1638
支,钢,0,1,1636.64
合,支,0,7,1634
把,立方米,0,1,1633.78
把,tao,0,1,1632
台(Pcs),件,0,1,1629.339965820313
发,个,0,1,1628.640014648438
包 .,袋,0,5,1628.039999923706
ml,支,0,1,1620
每百升,KG,0,1,1620
吨,100g,0,1,1620
200米/卷,台,0,1,1620
CK,套,0,1,1620
卡,板,0,2,1618.2
件数,UNKNOWN,0,1,1615
瓶,无,0,1,1613.85
罐,BTL,0,1,1610.299957275391
卷,斤,0,2,1610
个,BAR,0,2,1609.620000305176
12 罐,1罐,0,1,1608.469970703125
公斤,CASE,0,1,1608
L,pcs,0,2,1607.910034179688
立方米,PAG,0,1,1602
SET,kg,0,1,1600.56
台,一个,0,1,1600
千米,B根,0,1,1600
千克(公斤),道,0,1,1600
千公斤,瓶,0,1,1600
票,只,0,1,1600
包,kit,0,1,1600
行/块,件,0,1,1600
500ml,盒,0,1,1600
UNKNOWN,2ku,0,1,1598.170043945313
副,1个,0,1,1595
抽,卷,0,1,1593.640022277832
个,盒/百只,0,1,1591
付,Pcs,0,1,1590
挂,件,0,1,1590
个,PCE,0,1,1583.4
支,mm2,0,1,1582.21
千米,票,0,1,1581
个,1个,0,6,1577.000004768372
片,CM2,0,1,1575
批,扎,0,1,1575
箱,M2,0,1,1575
量,个,0,1,1574.349975585938
平方,章,0,1,1572
代,台,0,1,1570
辆,把,0,3,1567.059997558594
件,TIA,0,1,1563.260009765625
kW·h,支,0,1,1560
捆,平方米,0,1,1560
卷,万只,0,1,1560
ml,盒,0,1,1555
辆,ZTA,0,1,1554.079956054688
10L/桶,桶,0,1,1551
只,身,0,1,1550
瓶,each,0,1,1550
部,船套,0,1,1550
面,条,0,2,1546
只,917031666,0,1,1546
项,m,0,1,1542.199951171875
个,袋（大袋）,0,1,1540
KPCS,盘,0,1,1540
次,付,0,2,1536
千支,pcs,0,1,1535
联,联,1,1,1532.27
层,块,0,1,1530
顶,项,0,2,1527
500个/盒,500个/盒,1,1,1524.5
件套,套,0,1,1523.9599609375
百个,件,0,3,1521.48
桶,1000kg/桶,0,1,1520
瓶,KU,0,1,1520
吨,道,0,1,1519
盒 .,袋,0,4,1508.680012207031
万PCS,毫米,0,1,1508
台\年,月,0,1,1504
宗,箱,0,1,1500.4
台,tai,0,1,1500
片,钢,0,1,1500
趟,个,0,1,1500
Pc,桶,0,1,1500
1000/包,箱,0,1,1500
瓶,2500ml,0,1,1500
件,连,0,1,1500
千条,条,0,1,1500
辆,Kg,0,1,1500
瓶,减,0,1,1500
台、,项,0,1,1500
圆罐,盒,0,1,1498.52001953125
件,T56,0,1,1495
芯,台,0,2,1486
平方厘米,台,0,1,1480
扇,ZHI,0,1,1480
串,千克,0,1,1476
10瓶,瓶,0,1,1471.5
只,场,0,1,1470
MTR,MTR,1,1,1459.1
瓶 .,件,0,1,1458.030029296875
度,户,0,1,1458
个,听*,0,1,1456
g,EA,0,1,1456
打,包,0,1,1450
盒/56.15,盒,0,1,1450
PCS,合,0,3,1447.699999809265
1支,支,0,2,1446.060024414063
KG,mm,0,1,1440.150024414063
pl,件,0,1,1440
1000g,瓶,0,1,1435.379974365234
EA,GE,0,1,1430
时,件,0,1,1426.800048828125
KM,支,0,1,1425
SHT,SHT,1,1,1425
16KG/桶,吨,0,1,1425
100M/扎,条,0,1,1421.550048828125
条,合,0,2,1420.319984436035
条,1条,0,4,1417.690006103516
捆,m,0,1,1417.1
箱（4）,个,0,1,1416
T,卷,0,1,1415.760009765625
卷,G,0,2,1412.6
块,床,0,2,1409
片,套（批）,0,1,1408
个,MS,0,1,1404
平方米,千支,0,1,1403.430053710938
月,其他,0,1,1400.489990234375
916638734,只,0,1,1400
KG,㎏,0,1,1400
台,g,0,1,1400
平方米,20,0,1,1400
只,1卷,0,1,1400
只,额,0,1,1400
500ML,箱,0,1,1400
Each,袋,0,1,1400
把,对,0,1,1400
LTR,瓶,0,1,1394.569946289063
百粒,盘,0,1,1394
LT,包,0,1,1392.420043945313
块,每一个,0,1,1388.180053710938
拾,件,0,1,1384.08
合,本,0,1,1384
kg,250g,0,1,1380
平方尺,套,0,1,1377
本,刀,0,1,1375.5
碱基,UNKNOWN,0,1,1371.3
1 批,套,0,1,1369.5
袋 .,罐,0,1,1368.78
百支,只,0,1,1366.640014648438
层,个,0,2,1365
对,面,0,1,1362
户,月,0,3,1360
十双,双,0,1,1360
盒 .,罐,0,1,1353.180053710938
条,面,0,1,1350
公里,对,0,1,1350
桶,刀,0,1,1350
cm2,UNKNOWN,0,1,1344
对,颗,0,1,1337.31005859375
平方英尺,平方尺,0,1,1337.280029296875
Kg,UNKNOWN,0,3,1336.069965839386
把,次,0,3,1336
枚,笔,0,1,1330.5
车,千克,0,1,1330
双,串,0,1,1330
个,要,0,1,1330
袋,双,0,2,1327.58
碼,千克,0,1,1325.25
台,1T,0,1,1320
台,斤,0,1,1320
roll,卷,0,1,1320
GP-22*3,件,0,1,1318.75
2桶,瓶,0,1,1312
次,间,0,1,1312
12X1L,套,0,1,1310.22998046875
件 .,件,0,2,1305.619995117188
节,箱,0,1,1305.6
把,ea,0,3,1302
副,KG,0,1,1302
20*5ml,盒,0,1,1300
方,瓶,0,1,1300
袋,听,0,1,1293.7
千克,万发,0,1,1293.400024414063
大盒,个,0,1,1292
十瓶,个,0,1,1291.23
只,unit,0,1,1284
Z18,BOT,0,1,1282.28
1BX,件,0,3,1282.080005645752
m3,平方,0,1,1280
cm2,本,0,1,1278.5
Each,组,0,1,1272
批,杯,0,1,1271.599975585938
批,合,0,1,1270
1 件,1件,0,5,1269.5
箱,BTL,0,1,1265.52001953125
升,FL,0,1,1263.599975585938
盒,km,0,1,1261.91
本,组,0,1,1260
辆,包,0,1,1260
顶,PC,0,1,1259.380004882813
台,只(支),0,1,1253.869995117188
桶,千瓦时,0,1,1250
对米,件,0,1,1242
套,千只,0,1,1235
捆,桶,0,1,1234.800048828125
UNKNOWN,安时,0,1,1232.010009765625
KTK18,支,0,1,1228.56005859375
公斤,千支,0,1,1226.699951171875
支,千米,0,1,1223.76
台,tao,0,1,1222
盒.,袋.,0,1,1221.800048828125
400G/支,只,0,1,1220
听,KG,0,1,1215
1 批,台,0,1,1214.359985351563
(套),把,0,2,1214
式,千克,0,1,1212.5
批,PSC,0,1,1212.5
筒,双,0,2,1211
台,车付,0,1,1209.599975585938
面,卷,0,1,1208.34
副,公斤,0,2,1205
只,千片,0,1,1203.719970703125
包,千只,0,1,1202
片,件/套,0,1,1200
m,包,0,1,1200
次,副,0,1,1200
组,颗,0,1,1200
mg,盒,0,1,1200
丸,米,0,1,1200
25g/瓶,25g/瓶,1,1,1200
M,EACH,0,1,1200
公斤,款,0,1,1200
500G/CAN,桶,0,1,1200
加仑,台,0,1,1200
500只箱,盒,0,1,1200
kg,铜,0,1,1200
篇,次,0,1,1200
家,批,0,1,1200
批,工,0,1,1200
917395253,桶,0,1,1200
公斤,匹,0,1,1200
台,Z05/台,0,1,1200
袋 .,个,0,1,1198.75
条 .,条,0,1,1197.900024414063
张,卡,0,1,1197.819946289063
UNKNOWN,元/套,0,1,1197.800048828125
支,部,0,1,1197.8
组套,套,0,1,1197.58
英寸,条,0,1,1197.449951171875
包,打,0,2,1190
箱,V41,0,1,1188
小时,根,0,1,1188
千米,kg,0,1,1180
1TO,块,0,1,1176
公斤,DRU,0,1,1175
瓶 .,套,0,1,1170
板,瓶,0,1,1170
片,MI,0,1,1170
KG,Each,0,1,1170
扇,支,0,1,1170
km,件,0,3,1169.989990234375
配双帽,个,0,1,1168
SET,把,0,2,1166.599996948242
本,袋,0,4,1166
1片/盒,盒,0,1,1161
个,rol,0,1,1160.400001525879
台,刀,0,1,1160
CAN,个,0,1,1158.839965820313
百个,千克,0,1,1158
双,组,0,1,1158
米,SICK,0,1,1151.28
pcs,元,0,1,1150
扎,盒,0,1,1150
盒 .,箱.,0,1,1145.599975585938
包,pcs,0,3,1145
个,1张,0,1,1145
pcs,项,0,2,1144.04
1 双,1双,0,4,1142.000005722046
kg,筒,0,1,1140.02001953125
卷,TAO,0,1,1140
个,46,0,1,1136
GEN,根,0,1,1134
桶5,KG,0,1,1133
UNKNOWN,吨/桶,0,1,1130
把,圈,0,1,1130
面,piece,0,1,1123.199951171875
只,1件,0,2,1121.74
盒,排,0,2,1120.199951171875
软包,软包,1,1,1120
项,千瓦时,0,1,1120
UNKNOWN,加仑,0,1,1120
HW,HW,1,1,1120
打,块,0,1,1118
罐 .,盒,0,1,1116.800048828125
KM,捆,0,1,1114
辆,PCE,0,1,1111.5
筒,斤,0,1,1109.75
套,K,0,1,1108.800048828125
台,1个,0,1,1107
100T,个,0,1,1104
版,把,0,1,1102.609985351563
工时,台,0,1,1100
支(100克),桶,0,1,1100
台,G,0,1,1100
pcs,天,0,1,1100
个,芯,0,1,1100
片,千粒,0,1,1099.800048828125
分,支,0,1,1095.9
1JU,UNKNOWN,0,1,1093.800048828125
箱,100m,0,1,1092.75
百套,个,0,1,1092
公斤,公斤（1桶220公斤）,0,1,1086
把 .,把,0,2,1081.499975681305
樘,把,0,1,1080
kg,30CC,0,1,1080
面,把,0,1,1080
个(Pcs),个,0,2,1079.070007324219
碟,碟,1,1,1079
套,百件,0,1,1074
千克(公斤),根,0,1,1074
Y,件,0,1,1071
PCS,ST,0,2,1067.69
盒,千套,0,1,1066
筒,块,0,2,1066
卷,公分,0,1,1064
G,G,1,1,1060
辆,台班,0,1,1060
盒 .,UNKNOWN,0,1,1056.510009765625
200克/个,平方,0,1,1053
床,1床,0,2,1050.600006103516
BT,UNKNOWN,0,1,1050.02
KH,件,0,1,1050
钢,嫁,0,1,1050
公分,PC,0,1,1050
把,顶,0,2,1048.47998046875
吨,SET,0,1,1046.9599609375
(只),个,0,2,1045.419982910156
袋,扎,0,2,1044
本,扎,0,1,1042.5
支,架,0,1,1041.030029296875
箱(Pcs),件,0,1,1040
米,千度,0,1,1040
卷,合,0,1,1040
公里,付,0,1,1039.5
KG,合,0,1,1039
张,条/块,0,1,1036.050048828125
扎,瓶,0,1,1036
升,片,0,1,1035
1 卡,1卡,0,3,1034.699963569641
1,辆,0,1,1030
20瓶箱,袋,0,1,1029
件,BOT,0,1,1024.28
个,㎏,0,2,1024.1
具,卷,0,1,1024
KA,瓶,0,3,1023.919998474121
只,kwh,0,1,1022.859985351563
辆,瓶,0,2,1021.5
盆,kg,0,1,1020
筒,公斤,0,1,1020
份,31,0,1,1020
个,对米,0,1,1018
盒,元/把,0,1,1012.5
袋,180g,0,1,1012.299987792969
1 把,把,0,2,1008.519996643066
KW.H,块,0,1,1006.95
m,PCS,0,1,1000
项,处,0,1,1000
S32,米,0,1,1000
套,c,0,1,1000
组,公斤(千克),0,1,1000
盒,100个/盒,0,1,1000
瓶,辆,0,1,1000
T,辆,0,1,1000
PCS,ROL,0,1,999.989990234375
盘,圈,0,2,998
PCS,架,0,1,998
台 .,个..,0,1,996
pcs,部,0,1,996
包/瓶,瓶,0,1,992
套,BT,0,1,991.7300109863281
组,夸脱,0,1,990
千件,set,0,1,990
台,kw,0,1,990
R,KG,0,1,990
盒,㎡,0,1,984
合,EA,0,2,981.1
H04,EA,0,1,980.7400207519531
个 .,床,0,1,980
个,串,0,1,980
卷,千瓦,0,1,980
卷,Kg,0,1,980
筒,听,0,1,980
套,BDL,0,1,977.6
箱,each,0,1,970
FU,副,0,1,966
杯,铁合,0,1,963.5999755859375
台,XIANG,0,1,960
吨,捅,0,1,960
把,盏,0,1,960
托,张,0,1,960
罐,项,0,1,960
16Kg/桶,桶,0,1,957
袋,克,0,3,956.5
圈,把,0,2,955.7000122070313
1JU,打,0,1,954.6199798583984
个,盒/箱,0,1,954.5999755859375
天,个,0,2,954
件4,个,0,1,952
箱,PAIL,0,1,951
套,棵,0,1,951
公里,盘,0,1,950
笔,支,0,1,950
代,支,0,2,950
支,M2,0,1,950
部,对,0,1,950
盒,1台,0,1,938.29
只,元/套,0,1,935
拾,片,0,2,932.8
提,听,0,1,932.4000244140625
SET,节,0,2,927.7999877929688
UNKNOWN,TAO,0,1,925.48
座,片,0,1,920
大合,盒,0,1,915.5000305175781
套装,套,0,1,912
PCE,付,0,1,912
吨,j2,0,1,908.1400146484375
缸付,套,0,2,908
BOX,BOX,1,1,907
只,每一个,0,2,904.6499938964844
份,KG,0,1,903.38
500只箱,箱,0,1,900
顶,组,0,1,900
个,10,0,1,900
路,次,0,1,900
克,500ml,0,1,900
并,只,0,1,900
个,H,0,1,900
套,台1,0,1,900
1副,批,0,1,900
1只,批,0,1,900
箱,18l,0,1,900
代,块,0,1,900
个,型米,0,1,900
1ZH,盒,0,4,899.3300018310547
1 床,1床,0,1,897.0999755859375
个 .,袋,0,4,891.7999919128418
12盒,提,0,1,891
年,份,0,1,890
1ml,瓶,0,1,890
P,P,1,1,890
UNKNOWN,3,0,1,888
支,GEN,0,1,886.1199951171875
万卡,件,0,1,881.5999755859375
PC/1,UNKNOWN,0,1,880
户/年/套,UNKNOWN,0,1,880
M3,EA,0,1,880
千支,合,0,1,878
1BK,箱,0,1,877.5599975585938
1 套,1套,0,2,870.8999786376953
批,十张,0,1,867
BOT,BOT,1,1,857.68
杯,提,0,1,857.3400268554688
升,袋,0,1,856.9199829101563
平方米,瓶,0,1,852.5
2Lx2桶/箱,次,0,1,852
听,米,0,1,850
kg,袋.,0,3,848.4000282287598
箱(22包),袋,0,1,847
具,根,0,1,845.5
只,Each,0,1,843.88
KG,桶(3.5L/桶),0,1,843.5999755859375
1 个,1瓶,0,2,842.7000122070313
令,部,0,1,842.4000244140625
瓶,10ug,0,1,840
KM,箱子,0,1,840
百件,套,0,1,840
本,把,0,2,840
瓶,set,0,1,839.97998046875
个 .,桶,0,1,837.5999755859375
桶,方,0,1,837
吨,管,0,2,836.9599914550781
2,个,0,1,836
月,pcs,0,1,825
UNKNOWN,pack,0,1,824
把,版,0,1,823.14
碗,包,0,1,821
桶.,箱,0,1,820.8
200公斤/桶,只,0,1,820
单位,UNKNOWN,0,1,820
个,GEN,0,1,819
辆,KG,0,1,817
合,卷,0,3,816.7999877929688
份,罐,0,1,813.5999755859375
套 ..,件,0,2,812.1000213623047
钢,钢,1,1,812
1袋,箱,0,1,808
快,件,0,1,807.84
1 个,1套,0,4,801.8999996185303
贴,台,0,2,801.6000061035156
方,工,0,1,800
人,台,0,1,800
平方,快,0,1,800
kwh,只,0,1,800
节,盏,0,1,800
型,套,0,1,800
批,卡,0,1,800
罐,片,0,1,796.9199829101563
千瓦时,码,0,1,796.5
m,公斤（千克）,0,1,795
次,季,0,1,792
250g,只,0,1,788
节,pc,0,1,786.239990234375
PCS,笔,0,1,784
罐,提,0,1,782
个,mt,0,1,781.3
季,个,0,1,781.2000122070313
捆,批,0,1,780
合,桶,0,1,780
P,PC,0,1,780
顶,SET,0,1,780
M2,令,0,1,780
pcs,卡,0,1,779.15
1 瓶,1袋,0,2,778.7100004577636
43*32,卷,0,1,770.760009765625
pc,ST,0,1,770
750ml/瓶,瓶,0,1,770
桶,千克（公斤）,0,1,770
箱 .,吨,0,1,768
盒 .,个,0,2,766.4799996185303
平方,袋,0,1,761.72
1台,EA,0,1,760.15
片,p,0,1,760
PC,29,0,1,760
24瓶/箱,公斤,0,1,760
片,令,0,1,760
包,JUA,0,1,760
pcs,袋,0,1,759.2
500克,瓶,0,1,756
PC,副,0,1,752
1BA,UNKNOWN,0,2,750.6799926757813
K,块,0,1,750
片,太,0,1,750
架,双,0,1,750
盒/119.13,UNKNOWN,0,1,750
PCS,头,0,1,747.5
双 .,双.,0,1,745.239990234375
吨,ML,0,1,744.7999877929688
piece,盒,0,1,744.37
1TA,件,0,1,742.4100227355957
具,把,0,2,741.5999908447266
管,根,0,1,740
公斤,BUK,0,1,740
盒,box,0,2,736.180008239746
1袋,袋,0,3,734.4900268554687
RLS,卷,0,1,734.15
只,纲,0,1,733.6799926757813
件,管,0,2,732
条,km,0,1,732
1 支,1支,0,3,730.9999752044678
1 卷,包,0,1,730.6199951171875
件,1个,0,3,725.1999969482422
1ZH,袋,0,1,720.3200073242188
棵,片,0,1,720
位,副,0,1,720
kg,pc,0,1,720
付,巴,0,1,720
千瓦时,户,0,1,720
万小包,公斤,0,1,720
1个,UNKNOWN,0,3,713.6000091552735
千米,EA,0,2,710.2000122070313
瓶,加仑,0,1,710
PCS,PAA,0,1,709.4400024414063
袋,m3,0,1,709.2
把,本,0,3,703.1999998092651
5千克,米,0,1,702
KGS,只,0,1,702
每一个,盘,0,1,700.010009765625
升,18升/罐,0,1,700
箱,大号,0,1,700
4千克,kg,0,1,700
款,次,0,1,700
EA,件/根,0,1,700
台,臺,0,1,699
片,听,0,1,697.6799926757813
盒,1件,0,1,696.5899999999999
个,PAC,0,1,696
块,Kg,0,1,695
米,只(支),0,1,694.75
包,pack,0,1,687.3300170898438
支,捆,0,3,685.2200004577637
1个,吨,0,1,684
只,扎,0,1,682.71
公斤,18L/桶,0,1,680
套,嫁,0,1,680
项,EACH,0,1,680
500g,袋,0,1,679.3999705314636
把,ZI,0,1,676
盒,12片/6片,0,1,672
罐,PK,0,1,672
M,吨,0,1,669.6
BAG10000G,BAG10000G,1,1,666
小盒,把,0,3,664.0099914550781
盒,㎏,0,1,662.71
大块,块,0,1,660
件,孔,0,1,660
根,10米,0,1,660
桶,管,0,3,660
㎡,包,0,1,660
付,打,0,2,650.5200042724609
块,服务,0,1,650
千米,把,0,1,650
千根,个,0,1,650
平方,幅,0,1,650
袋/包,桶,0,2,650
小桶,小桶,1,1,650
kg,座,0,1,650
25kg/桶,瓶,0,1,650
498,瓶,0,1,650
Pieces,EA,0,1,650
ug,pack,0,1,646
CAS,副,0,1,645.12
顶,卷,0,1,642.6
WH,只,0,1,640
克,卡门,0,1,640
间,批,0,1,640
50袋/盒,套,0,1,640
个,1块,0,1,639.5999755859375
提,EA,0,2,638.24
UNKNOWN,1个,0,2,637.7999992370605
ｋｇ,瓶,0,1,637.5
对,pack,0,1,636.3400268554688
盒,CASE,0,1,636
瓶,CA,0,1,633.6
1BT,件,0,1,632.0800170898438
项,卷,0,1,632
PCS,BTL,0,1,630
吨,袋.,0,1,630
个,500g,0,1,630
(套),只,0,1,630
袋,H1,0,1,629.969970703125
pcs,节,0,3,628.8
件,单,0,1,628.73
个,匹,0,1,627
pcs,罐,0,1,626.4
本,片,0,2,624.5
根,具,0,1,624
件/条,条,0,1,623.25
立方米,袋,0,2,620
P,UNKNOWN,0,1,620
吨,mm,0,1,618.5499877929688
克,PC,0,1,616.4
条,BAG,0,1,616
NOS,套,0,1,610
卷,笔,0,1,610
袋 .,辆,0,1,610
个,原厂包装,0,3,606.9399969482422
CAS,把,0,2,605.8
ST,米,0,1,605.1300048828125
台,ps,0,1,605
只,?EA,0,1,602
卡,把,0,4,601.9699932861329
块,板,0,2,600.7999877929688
1 组,组,0,1,600.6500091552734
轴,盘,0,1,600
次,人次,0,1,600
万片,根,0,1,600
万千瓦时,UNKNOWN,0,1,600
千支,公斤,0,1,600
套,千支,0,1,600
片,个??,0,1,600
升,斤,0,1,600
M,对,0,1,600
500ML,袋,0,1,600
个,HE,0,1,600
排,公斤,0,1,600
块,m2,0,1,600
升,元/桶,0,1,600
则,项,0,1,600
无,/,0,1,600
单位,罐,0,1,600
h315,片,0,1,600
片,100张/包,0,1,600
台,版,0,1,600
樘,件,0,1,599.2000122070313
提 .,提,0,2,598.8000030517578
个,1串,0,1,598.4000244140625
1 辆,盒,0,1,598
筒,克,0,1,595
瓶 .,袋,0,3,591.2600135803223
1 批,1kg,0,2,590.3600158691406
套,百个,0,1,589.8599853515625
公斤,捆(100公斤）,0,1,588
节,板,0,2,586
瓶,管,0,3,585.7000048160553
个,BAG,0,1,585.2
年,本,0,2,585
加仑,支,0,1,584.5
20,UNKNOWN,0,1,582.6
本,kg,0,2,582.4
1 个,盒,0,2,580.1100120544434
付,set,0,1,580
L,只,0,1,580
BTL,本,0,1,578.5
