product_id,value,n_units_raw,n_units_std,n_dims,n_units_phys,dom_unit,dom_dim,dom_share
110020101,256283979.015625,14,7,7,4,立方米,VOLUME,0.8725
106051207,256045580.8966226,104,18,10,4,个,COUNT,0.434
107060304,255886300.07541084,67,20,11,5,个,COUNT,0.3614
109051904,255162220.6958236,32,9,8,3,个,COUNT,0.893
107022604,254859115.2301416,29,13,7,2,千克,MASS,0.9746
109024502,254478949.12377933,31,11,8,2,个,COUNT,0.5208
103010805,254018667.77929366,51,15,8,2,个,COUNT,0.413
109050704,253633795.17340848,40,16,10,4,个,COUNT,0.6482
102040302,252904738.19122314,35,14,9,4,千克,MASS,0.9142
109013003,252859692.65112358,58,19,12,5,个,COUNT,0.6379
109020208,252728884.27330777,36,12,9,3,个,COUNT,0.5694
104030401,251878308.12626335,100,18,10,4,个,COUNT,0.6026
109050201,251811331.88816452,43,13,10,3,个,COUNT,0.7352
109051601,251515796.64592746,45,10,8,4,个,COUNT,0.9606
107020238,251218886.10354614,25,12,10,4,千克,MASS,0.9875
106040705,249607897.61912724,40,17,10,4,个,COUNT,0.8382
109060204,249451994.85587382,39,11,9,3,个,COUNT,0.7309
107029901,249271838.60516265,59,16,9,4,个,COUNT,0.6085
104010101,248586116.46593407,40,15,10,5,千克,MASS,0.858
105010702,248043858.45685387,53,14,10,5,个,COUNT,0.6541
108010799,247533839.71979815,52,15,10,5,千克,MASS,0.5276
106041009,247525343.673769,26,12,9,3,千克,MASS,0.651
109012903,246865237.33672673,28,13,9,3,套,SET,0.7502
109020903,246276460.9261961,18,8,7,2,套,SET,0.7137
106020102,246126955.28094,61,21,11,5,个,COUNT,0.4417
108010804,246049382.50638846,46,18,11,5,千克,MASS,0.7439
107030302,245686265.91977885,50,10,7,3,千克,MASS,0.6182
109013201,245443650.134843,98,18,10,4,个,COUNT,0.8088
105010202,244417827.9324035,36,16,10,5,千克,MASS,0.9816
109040903,244297081.55625919,48,12,9,3,千米,LENGTH,0.7447
104019906,243464986.6700861,73,20,11,5,千米,LENGTH,0.3424
109021403,242822265.60848904,51,16,10,4,个,COUNT,0.3272
109051105,242589300.41461566,28,10,9,3,个,COUNT,0.957
109041902,242411377.05319208,10,5,4,1,个,COUNT,0.9998
109011109,241387899.80931377,74,17,11,4,个,COUNT,0.7628
307010200,241350069.89955997,44,13,10,2,UNKNOWN,UNKNOWN,0.5708
101030303,241318989.71185213,45,15,9,3,千克,MASS,0.3822
109013302,241297919.300045,62,19,10,4,套,SET,0.5563
108041203,240576234.9415398,40,11,8,4,千克,MASS,0.787
107050401,239444897.81259727,72,17,10,5,个,COUNT,0.3409
109020902,239441406.6700859,34,12,10,4,套,SET,0.5324
108012300,239193572.65097475,48,17,11,5,千克,MASS,0.4616
104010302,239041032.93862632,39,15,10,4,千克,MASS,0.7843
103020803,238117339.18941215,54,13,7,2,瓶,CONTAINER,0.4538
107020231,237452355.95350644,14,8,5,3,千克,MASS,0.9836
108041399,236364102.39898306,59,14,9,4,千克,MASS,0.5582
104011302,236154662.84765005,32,14,9,3,个,COUNT,0.8864
108010202,235039339.17349628,47,17,10,5,千克,MASS,0.879
109024002,235027327.44207382,15,8,5,2,个,COUNT,0.7866
109020907,234541626.61480856,54,19,11,5,个,COUNT,0.6109
109021701,233001162.86854625,197,12,10,4,套,SET,0.5319
107021202,232990078.1711757,114,21,11,5,个,COUNT,0.5098
108032413,232663764.3984375,6,3,3,2,个,COUNT,0.6159
109024702,232241302.0478611,26,11,6,1,个,COUNT,0.696
109022206,231567155.74535373,69,19,11,5,个,COUNT,0.8587
108040600,231039481.57217622,63,16,10,4,个,COUNT,0.8849
107030103,231000893.60167122,31,11,6,2,千克,MASS,0.7393
101011502,230428885.57865602,48,15,9,3,千克,MASS,0.5696
104010303,229686815.94346043,43,16,11,5,千米,LENGTH,0.85
109023205,229406789.5836618,35,16,9,3,个,COUNT,0.9196
109062504,229301342.8813448,70,24,12,5,个,COUNT,0.8221
108012703,229112714.56934357,36,13,10,5,千克,MASS,0.7582
106040701,229061472.20911217,26,10,9,4,个,COUNT,0.9912
103030706,228932448.6473174,63,16,9,3,箱,CONTAINER,0.3994
109031801,228887836.43115234,11,6,6,1,OTHER,OTHER,0.9552
102050202,227371293.77850723,37,14,11,5,千克,MASS,0.5116
109012406,227056008.94897082,44,14,9,3,个,COUNT,0.7746
105020205,226999594.10003436,87,19,12,6,个,COUNT,0.7048
108031503,225725481.7727814,28,14,9,3,千克,MASS,0.9921
108012799,224061438.04300636,60,18,11,5,千克,MASS,0.5618
109042407,223097896.9530642,66,16,10,3,个,COUNT,0.922
109013004,222405532.27651212,36,15,11,5,个,COUNT,0.8224
109023609,221237605.67748785,41,14,9,3,个,COUNT,0.9289
102050699,220855287.11086562,23,11,5,2,千克,MASS,0.9533
103020603,219555040.24005377,70,15,9,4,箱,CONTAINER,0.6152
107021706,217500112.27651978,18,9,8,3,千克,MASS,0.8231
109041201,217219030.49832726,50,18,10,4,个,COUNT,0.953
109012299,216700124.60792354,49,17,10,4,个,COUNT,0.7091
102050303,216544599.23188782,25,12,9,4,千克,MASS,0.8653
108010603,216324478.61070633,30,14,11,4,箱,CONTAINER,0.4804
108010901,215880111.89834213,62,20,11,5,千克,MASS,0.4042
108012005,215583061.17795426,36,10,7,3,个,COUNT,0.9699
104019901,215536707.84781802,71,17,11,5,千米,LENGTH,0.3259
109020201,215473243.71880338,41,15,10,4,个,COUNT,0.672
109051304,214722999.54895782,38,14,9,3,套,SET,0.4741
109060501,214613751.51427075,42,18,11,4,个,COUNT,0.7545
108041801,214576452.71754503,36,12,10,4,个,COUNT,0.2907
104011002,214359000.05408525,51,17,11,5,千克,MASS,0.602
107021511,214223909.5860596,17,9,6,3,千克,MASS,0.9922
108010699,213705134.59615612,40,16,11,5,个,COUNT,0.4328
109020106,213495798.03257754,48,14,10,4,个,COUNT,0.622
108041403,213254041.7617477,115,18,11,5,个,COUNT,0.7021
107020206,213192399.77951047,33,14,10,4,千克,MASS,0.53
106020106,212819242.90127647,56,21,11,4,个,COUNT,0.886
106010205,212714633.2419298,53,19,10,4,个,COUNT,0.5518
108041304,211385563.59130856,18,8,7,4,个,COUNT,0.9376
109060405,210521517.54527208,153,20,10,4,个,COUNT,0.752
109022699,210240960.01553538,59,19,11,5,瓶,CONTAINER,0.6659
304070202,209127400.0859375,9,7,7,1,UNKNOWN,UNKNOWN,0.9011
109040605,208658126.11614415,69,17,9,3,个,COUNT,0.9311
107020204,207950083.93751526,16,7,5,3,千克,MASS,0.9705
109061699,207738428.24198908,34,14,9,3,个,COUNT,0.7115
104010505,207015125.6396847,26,10,8,3,个,COUNT,0.7022
104010606,206944550.3497276,73,18,10,4,个,COUNT,0.8049
109060410,206898104.06186146,47,14,9,3,个,COUNT,0.741
109020304,206821809.08497623,33,14,12,5,个,COUNT,0.9414
107030601,205792559.25347662,40,15,9,3,盒,CONTAINER,0.4116
107050501,205691763.58410642,44,17,9,5,千克,MASS,0.8083
107029903,203772285.91693476,77,17,9,4,千克,MASS,0.7002
102050405,203408741.36117548,32,12,8,3,千克,MASS,0.6209
104020105,203343391.00400543,13,8,8,4,个,COUNT,0.9554
109011103,203132585.51879597,42,14,9,3,个,COUNT,0.7869
101020399,202965515.20944643,63,22,12,6,立方米,VOLUME,0.3285
108012402,202488661.23211896,104,20,11,5,千米,LENGTH,0.3322
103010403,202441977.72079462,30,15,9,4,千克,MASS,0.9518
109013603,202345907.70726228,41,11,9,3,个,COUNT,0.5302
108041106,201975712.35021976,17,6,5,2,千克,MASS,0.9833
107051002,201406624.08010477,63,18,11,5,个,COUNT,0.667
109011499,201064048.02276894,38,11,9,3,个,COUNT,0.7104
109010799,200913161.97765636,43,12,10,4,个,COUNT,0.6314
106010303,200743077.62919572,53,18,11,5,千克,MASS,0.8096
106010102,200079747.7760098,52,18,10,4,千克,MASS,0.4918
109042103,199500997.20514297,37,16,9,3,个,COUNT,0.82
304070302,198924742.00256348,14,8,7,1,UNKNOWN,UNKNOWN,0.6534
103011403,198577183.02967688,35,12,7,2,个,COUNT,0.7559
109024207,198273612.08111578,23,8,6,1,套,SET,0.7607
109031403,198028181.0395966,15,6,6,2,个,COUNT,0.9186
108041202,197359609.07297897,60,16,10,4,千米,LENGTH,0.4346
107021699,197130152.4486084,20,11,7,3,千克,MASS,0.9523
109013304,196858640.59593415,50,18,11,5,个,COUNT,0.8894
109024601,196834513.300642,49,18,10,4,个,COUNT,0.8172
101050100,194278159.88814613,35,14,8,2,千克,MASS,0.8988
106040304,194243947.07423028,61,20,11,5,个,COUNT,0.8231
104030303,193472255.1145344,49,15,9,4,个,COUNT,0.7577
109023399,193203457.97450542,45,18,12,5,个,COUNT,0.703
307020200,192919702.7631147,50,22,12,4,盒,CONTAINER,0.2486
107021410,192523845.6047287,19,12,7,3,千克,MASS,0.9778
109012603,192055900.1473995,54,14,11,5,个,COUNT,0.5873
103010603,191679866.8070946,46,16,9,3,千克,MASS,0.8253
109011207,191461369.68500608,17,8,7,3,个,COUNT,0.9879
109012702,191067763.3855114,56,15,10,4,个,COUNT,0.9451
106050802,190919887.55521196,47,16,9,3,个,COUNT,0.7801
103011004,190710685.24687767,55,16,9,3,千克,MASS,0.3961
103020207,190123686.58007526,59,16,9,3,箱,CONTAINER,0.5004
101040400,189518789.811513,38,14,8,2,千克,MASS,0.8371
109052204,189176875.07786557,25,10,7,3,个,COUNT,0.8087
304010300,188476096.55664062,17,10,8,2,UNKNOWN,UNKNOWN,0.881
109061499,187877653.57137442,52,17,10,4,套,SET,0.488
109021004,187855884.018158,43,18,12,5,个,COUNT,0.7768
102050509,187852311.2955246,7,5,5,2,千克,MASS,0.9997
108011403,187777206.03795603,63,18,10,4,个,COUNT,0.6158
109024614,187769503.93110967,62,18,11,5,个,COUNT,0.5265
109010699,187535638.86972043,36,12,10,4,个,COUNT,0.7262
109023303,187153719.68270922,35,14,13,6,项,SERVICE,0.4593
108041199,187051247.5137181,61,16,9,4,千克,MASS,0.804
106040999,186050432.6825561,25,9,9,3,套,SET,0.6984
106040807,185830968.46256948,26,11,8,2,个,COUNT,0.8956
109010203,185540768.67650363,44,16,9,3,个,COUNT,0.625
102050203,184885094.89112088,24,10,8,4,千克,MASS,0.955
108010310,184424064.23698592,61,18,12,5,个,COUNT,0.2493
101010499,184021362.68438858,41,18,9,3,千克,MASS,0.8728
106020107,183367269.83258796,58,17,9,3,个,COUNT,0.8304
104010999,183288466.95122775,79,17,10,4,千克,MASS,0.4056
107022102,183265862.24469995,89,19,11,5,千克,MASS,0.3519
107030212,183043695.53164387,39,13,7,2,瓶,CONTAINER,0.4332
104030604,182821966.61752322,23,8,8,4,千米,LENGTH,0.9612
107020104,182619588.23706052,36,14,8,4,千克,MASS,0.9941
109010599,180870184.37469003,43,15,11,6,个,COUNT,0.9452
102050305,180538632.1132813,12,5,4,2,千克,MASS,0.987
108011101,180482224.98450372,35,10,9,4,个,COUNT,0.6412
104010605,180119227.01718614,61,15,9,4,个,COUNT,0.8023
103020801,180119149.355545,25,12,6,2,个,COUNT,0.8713
109020307,178760578.43812373,41,17,9,3,个,COUNT,0.9066
107020221,177906835.66528058,25,9,6,2,千克,MASS,0.9841
109020403,177615649.3850441,49,14,11,5,个,COUNT,0.5354
107021509,176764573.33345032,32,12,8,4,千克,MASS,0.971
102050204,176043814.8137016,33,16,9,5,千克,MASS,0.9385
106051209,175818458.83319858,15,7,6,1,个,COUNT,0.9961
109011206,175393652.7001953,23,10,10,3,个,COUNT,0.806
107060115,174687128.24350953,48,16,11,5,千克,MASS,0.4334
107021616,174347688.5836973,17,11,6,2,千克,MASS,0.951
107020212,173748014.83363342,17,8,6,3,千克,MASS,0.9978
103020601,172948476.08881307,47,12,6,2,千克,MASS,0.5347
109021106,172889103.68048668,41,13,10,4,套,SET,0.5296
108031105,172780377.0,4,3,3,1,千克,MASS,0.9851
109025602,172588042.43479016,36,12,9,3,个,COUNT,0.8861
103020507,171367269.6923194,32,14,8,2,盒,CONTAINER,0.3513
109042603,170947594.45846182,48,14,9,3,个,COUNT,0.6829
109023212,170770432.604826,37,14,9,3,个,COUNT,0.6972
101020499,169337945.30021,49,15,10,4,千克,MASS,0.4382
108031602,169134354.69163892,26,9,8,4,千克,MASS,0.9754
107040304,168738349.02053073,18,9,6,3,千克,MASS,0.9784
304040302,168556973.7584229,34,15,11,3,UNKNOWN,UNKNOWN,0.6236
109025504,167551545.20897675,33,15,12,5,套,SET,0.8683
109025499,167515038.0930672,40,13,10,4,套,SET,0.6147
108042000,166989738.67386556,50,17,10,4,个,COUNT,0.4832
304020201,166520063.63012692,24,8,7,1,UNKNOWN,UNKNOWN,0.7998
304070103,166389874.4960938,18,12,9,2,UNKNOWN,UNKNOWN,0.7127
101030309,166208496.59777832,7,7,5,2,千克,MASS,0.9969
108010704,164962052.398901,51,15,11,5,个,COUNT,0.3394
109051002,164145057.63240546,57,16,10,4,个,COUNT,0.7709
106050199,163865697.04059586,52,19,10,4,个,COUNT,0.7692
107040101,163507685.2999268,26,12,10,4,千克,MASS,0.9867
109022905,163383934.3111725,31,13,9,4,平方米,AREA,0.4067
101050300,163062901.44928932,24,12,8,2,盒,CONTAINER,0.5938
108010802,162922742.15290266,48,18,11,5,平方米,AREA,0.6179
104010903,161787280.44134516,121,18,10,4,个,COUNT,0.716
109025202,161713183.07796475,44,15,11,4,个,COUNT,0.819
101010402,161709785.71350434,41,15,8,2,千克,MASS,0.9347
109011604,161709469.0192318,30,14,11,4,个,COUNT,0.3986
109022812,160345302.50061035,21,11,8,3,个,COUNT,0.6094
108040406,160129392.46041852,146,20,10,4,个,COUNT,0.6301
108012003,159541237.34901425,20,11,7,3,个,COUNT,0.748
109012901,159351239.03442764,39,13,9,4,千克,MASS,0.3994
109023103,158073056.84180176,80,20,11,5,个,COUNT,0.4338
109061904,157683155.31612852,33,7,5,1,个,COUNT,0.959
109010205,157493216.67984387,39,15,9,3,个,COUNT,0.8886
301020101,157335094.5625,14,10,9,3,千克,MASS,0.6774
107020118,156889914.7072296,26,8,6,2,千克,MASS,0.9865
103011206,156848563.89033705,24,11,5,2,千克,MASS,0.9651
107021006,156822724.17881683,69,20,11,5,千克,MASS,0.7275
109012404,156156142.61298084,47,15,9,3,个,COUNT,0.6045
108012903,155904949.13050842,39,14,9,4,OTHER,OTHER,0.5033
106040608,155381926.66768408,37,14,9,4,个,COUNT,0.4708
108031108,154928407.91000366,4,2,2,2,千克,MASS,1.0
108040407,154733193.6025025,120,17,9,3,个,COUNT,0.6759
109013503,154628232.9958239,35,13,9,3,个,COUNT,0.6898
405019900,154593802.9765625,9,5,5,1,平方米,AREA,0.7452
103011001,154501208.11406043,38,18,10,3,千克,MASS,0.7096
105010405,154216986.7100296,32,14,11,5,个,COUNT,0.4631
301040101,153749963.8515625,4,4,4,2,千克,MASS,0.9838
109061612,153152921.46793175,37,15,9,3,个,COUNT,0.7
104010904,153131680.50925016,73,17,10,4,个,COUNT,0.4136
109020804,153079314.47631076,27,9,7,2,个,COUNT,0.8229
107029902,153053626.9828236,67,21,11,5,瓶,CONTAINER,0.2219
108041299,152527273.29004192,58,18,10,4,个,COUNT,0.4434
106050601,152315416.49089426,28,10,9,4,千米,LENGTH,0.6593
109012204,152080731.3653259,28,13,9,3,个,COUNT,0.7682
101011215,151842077.54049012,39,15,9,3,千克,MASS,0.7693
106020502,151530811.81580782,27,11,9,2,批,BATCH,0.4281
107030106,150044515.63115308,20,8,5,2,千克,MASS,0.9146
304040501,150027010.12304688,13,10,8,2,UNKNOWN,UNKNOWN,0.3037
101020100,149958294.9185472,35,14,10,4,OTHER,OTHER,0.8741
101011213,149895542.6152725,46,15,8,2,千克,MASS,0.7572
107021613,148945948.54990387,7,4,4,2,千克,MASS,0.9916
109024203,147653198.61246687,26,9,6,2,套,SET,0.7701
104020302,147495323.9237146,46,14,10,4,个,COUNT,0.9293
109011105,146916718.958683,61,14,8,3,个,COUNT,0.924
103020702,146504621.70228344,19,10,5,2,千克,MASS,0.9944
104030603,146380968.09352398,38,14,10,4,个,COUNT,0.6586
109020814,146332757.14670992,171,14,10,4,个,COUNT,0.666
109013301,146239860.28298232,69,19,10,4,个,COUNT,0.7886
304010200,146114651.05841064,16,10,8,2,UNKNOWN,UNKNOWN,0.4258
109041203,144705579.46619457,32,11,7,3,个,COUNT,0.7187
109042105,144545766.81429294,32,12,9,3,个,COUNT,0.97
109030102,144507661.28212738,22,9,7,2,个,COUNT,0.5129
109022811,144479329.36666867,28,12,8,3,个,COUNT,0.7477
103021299,143320261.74118614,33,15,8,3,千克,MASS,0.4082
101010201,143061680.73348978,22,13,8,3,千克,MASS,0.7467
106040401,142973046.7023456,37,15,10,4,立方米,VOLUME,0.6283
101040300,142586461.86907482,25,10,7,2,千克,MASS,0.7879
106050401,141856428.8053894,50,15,9,4,个,COUNT,0.4856
106051103,141324298.9832039,7,5,5,1,个,COUNT,0.9932
109042302,141175379.5947914,53,16,10,4,个,COUNT,0.6061
109022603,141032047.1087675,41,13,7,2,箱,CONTAINER,0.5751
109050701,140991422.83314133,23,11,8,2,套,SET,0.5983
102040104,140557139.22435004,14,7,7,2,千克,MASS,0.8353
109040404,139269542.15765193,35,12,9,3,个,COUNT,0.8395
105010102,139012814.50434113,52,15,11,5,个,COUNT,0.6421
109030101,138996898.7066822,45,14,12,6,个,COUNT,0.7107
106010503,138990462.04120493,49,17,10,4,个,COUNT,0.7029
110030102,138726679.5707798,34,13,11,5,千克,MASS,0.6487
104010405,138290397.92764425,41,13,8,4,千克,MASS,0.6981
103020105,138183594.53239107,75,18,10,4,个,COUNT,0.2326
101030301,138017794.9488531,43,17,9,3,盒,CONTAINER,0.3423
110039900,137939667.37575528,58,19,11,5,个,COUNT,0.7607
101030304,137721995.694458,7,3,3,1,千克,MASS,0.9997
108040703,137022451.73222342,42,13,6,2,个,COUNT,0.9406
107020123,136939939.81422427,26,13,9,3,千克,MASS,0.9812
109061807,135468642.45238397,27,11,9,2,个,COUNT,0.9817
101010202,135327166.03082472,19,12,8,3,千克,MASS,0.8464
102050599,135201339.65675074,37,13,8,3,千克,MASS,0.8297
109032702,133831208.23100281,65,19,11,5,套,SET,0.423
104030605,133655603.4171524,26,9,8,4,千克,MASS,0.8875
103020205,133310335.79484153,36,14,8,3,千克,MASS,0.6703
107050499,133280405.96391629,66,20,10,4,个,COUNT,0.2954
103011102,133020260.92447567,46,17,8,2,千克,MASS,0.7293
108010502,133019743.89225769,36,15,10,5,千克,MASS,0.4015
107040405,131779022.8632297,16,6,5,3,千克,MASS,0.9971
301059902,131768433.53491211,6,6,4,1,票,SERVICE,0.7563
109051303,131581788.73715973,30,14,10,3,套,SET,0.535
104030305,131530658.51528358,47,17,10,4,个,COUNT,0.74
108012802,131528356.70260811,63,15,9,3,个,COUNT,0.5035
109020303,131485212.6309948,15,8,7,2,个,COUNT,0.9986
107020223,131309256.63832855,16,7,6,3,千克,MASS,0.9884
107040303,131301722.10371396,21,10,8,4,千克,MASS,0.9816
108040704,131104411.7517114,46,13,7,2,个,COUNT,0.9662
103020508,131006515.88956502,41,13,7,2,罐,CONTAINER,0.2728
109060311,130564681.38272095,19,8,8,3,个,COUNT,0.7538
109020703,130056544.56633139,22,11,8,3,套,SET,0.698
106050101,129957159.18104172,57,17,11,5,个,COUNT,0.5475
109042207,129762034.57130797,46,19,12,5,个,COUNT,0.5681
109012802,129568727.8939457,16,9,6,3,套,SET,0.504
304010403,128729683.94372559,15,10,7,1,次,SERVICE,0.7731
109051599,128474636.86072926,26,10,9,4,个,COUNT,0.8368
101050200,127073489.25959392,24,11,8,3,千克,MASS,0.9304
106040301,126826520.55121875,46,20,12,5,套,SET,0.4898
108011299,126551906.35698462,110,20,11,5,个,COUNT,0.6775
104010503,126451621.32731915,30,11,8,3,个,COUNT,0.8697
109020202,126440489.74240541,48,15,10,4,个,COUNT,0.5334
109013401,126431509.19915867,45,19,10,4,个,COUNT,0.6406
109022304,125982052.1007462,17,11,10,5,盒,CONTAINER,0.951
109025308,125738275.93737796,20,10,7,2,套,SET,0.9062
108040403,125735317.05354552,142,18,10,4,个,COUNT,0.8114
109011101,125711080.11552234,39,9,8,3,个,COUNT,0.8198
109024802,124911160.47043943,39,14,8,3,个,COUNT,0.551
107030111,124456853.96445906,22,13,8,4,千克,MASS,0.7845
102049901,124208046.32446289,25,8,7,4,OTHER,OTHER,0.6488
109021300,124107498.84830284,43,17,10,4,个,COUNT,0.5333
109024099,123966954.6327324,17,6,5,3,个,COUNT,0.9931
109051401,123895687.63309674,17,6,5,2,个,COUNT,0.9621
104010803,123804029.7678919,45,11,10,5,个,COUNT,0.8633
103010902,123712592.03366947,35,13,7,2,千克,MASS,0.6568
107040402,123044723.80505373,17,7,6,3,千克,MASS,0.976
109022203,122854374.34779213,31,11,8,3,个,COUNT,0.9809
102050301,122672828.2739182,36,14,10,5,千克,MASS,0.9261
109041205,122543896.63232422,11,6,4,2,套,SET,0.9626
102040299,122450721.937047,32,9,8,4,OTHER,OTHER,0.4747
109010507,122044941.46312332,24,7,6,2,千克,MASS,0.7886
105010903,121492101.11539769,68,15,8,3,个,COUNT,0.403
104011007,121140312.84095526,52,16,10,4,千米,LENGTH,0.7059
109050702,120588133.95832062,24,10,9,3,个,COUNT,0.6919
107030102,120417228.2821126,33,13,8,2,千克,MASS,0.5998
107060305,120160295.41852093,43,16,10,4,个,COUNT,0.5918
108010304,119208974.3461914,42,14,11,5,千克,MASS,0.5681
106051212,118412526.80627489,46,15,10,4,个,COUNT,0.7814
109024307,118159347.18221283,32,12,8,3,个,COUNT,0.5142
307030200,118120534.83520506,27,10,7,2,UNKNOWN,UNKNOWN,0.8859
109022903,117020934.21488023,37,13,9,4,个,COUNT,0.9137
106050701,117004237.20765305,38,14,9,4,平方米,AREA,0.7855
109061001,116795601.49501805,21,4,4,1,个,COUNT,0.9644
101030104,116361849.9300232,3,2,2,1,千克,MASS,1.0
304040102,116242135.11315921,22,14,8,1,UNKNOWN,UNKNOWN,0.8663
108011199,115809901.03632426,46,13,10,4,个,COUNT,0.6121
107020228,115452127.80195622,20,9,5,1,千克,MASS,0.9952
101030308,115302278.90442085,30,13,9,3,千克,MASS,0.9865
109032801,115298479.24193192,56,15,8,2,个,COUNT,0.7409
109060901,115282560.8804512,26,9,8,3,个,COUNT,0.605
301030102,115089665.516613,16,9,6,2,UNKNOWN,UNKNOWN,0.8973
106040902,115084634.96356535,38,14,12,5,套,SET,0.5474
105010904,114916137.11107457,58,19,11,5,个,COUNT,0.5295
109023400,114822934.94698143,28,14,8,2,个,COUNT,0.6024
108041902,114792341.74601698,70,19,11,5,个,COUNT,0.5156
103010802,114634276.93756962,36,14,8,2,袋,CONTAINER,0.4521
109012601,114109553.29771423,22,6,6,2,套,SET,0.6415
103030101,113510127.60980363,24,9,6,2,千克,MASS,0.9851
103010601,113265690.9320455,25,15,9,3,千克,MASS,0.9446
109011108,112885457.00796509,38,12,10,4,个,COUNT,0.6606
108012199,112772094.94595778,46,17,10,5,个,COUNT,0.6562
102050304,111583143.67153163,16,8,8,4,千克,MASS,0.9614
109021101,111304750.77041245,42,13,9,3,套,SET,0.537
107030802,111033967.32430649,46,17,8,2,套,SET,0.2898
107030118,110584235.0883727,21,11,6,2,千克,MASS,0.9753
109060409,110364519.4974289,41,12,9,3,个,COUNT,0.8721
109013505,109959031.11247444,52,17,10,3,个,COUNT,0.8335
106040102,109913098.47235873,98,19,9,3,个,COUNT,0.7971
106051199,109383411.10910627,34,16,8,2,个,COUNT,0.8272
109022105,109243513.83872223,42,16,10,4,个,COUNT,0.673
107060302,108626257.0338459,60,17,10,4,千克,MASS,0.3882
109023604,108499813.557312,12,6,5,2,个,COUNT,0.9809
107020121,108277526.33224916,24,9,5,2,千克,MASS,0.9966
101011302,108111578.15991259,39,14,8,2,个,COUNT,0.953
106010104,107438059.30659127,37,18,11,5,千克,MASS,0.8784
108041802,106887521.5622654,40,16,11,5,个,COUNT,0.8552
109022504,106628921.49527836,65,18,10,4,个,COUNT,0.6489
109021002,106568032.8951006,31,11,10,5,个,COUNT,0.6273
109041699,106059499.31023026,21,8,8,2,个,COUNT,0.5619
106040104,105734258.86835837,90,18,10,3,盒,CONTAINER,0.7979
107021703,105631083.65597725,32,10,8,3,OTHER,OTHER,0.5823
109023501,105568536.95035556,21,9,8,2,个,COUNT,0.9509
101030307,105394269.0,8,5,5,3,千克,MASS,0.9314
109041402,104768263.50436406,14,8,7,2,个,COUNT,0.968
109061501,104634698.96414185,13,5,5,1,个,COUNT,0.9147
109061610,104491210.587883,24,10,9,3,个,COUNT,0.564
104011001,104364578.89745235,56,19,12,5,千克,MASS,0.6521
102050602,103492343.30651852,16,9,6,2,千克,MASS,0.9958
109012405,103400167.18087006,62,13,10,4,个,COUNT,0.8517
304070303,103381223.99789047,16,10,7,1,UNKNOWN,UNKNOWN,0.4528
106051001,102877445.306427,25,8,8,3,套,SET,0.4135
304040701,102578963.0785408,14,8,8,2,千克,MASS,0.6639
108012099,102562449.07300186,28,12,7,3,个,COUNT,0.9611
109050602,102350268.661829,53,15,9,3,千克,MASS,0.465
102050507,102209876.578125,10,5,5,2,千克,MASS,0.9795
101010901,102176241.82983397,9,5,5,2,千克,MASS,0.9943
103020705,101282752.01786518,32,14,8,3,千克,MASS,0.9671
109013303,101224432.94798279,42,16,10,4,套,SET,0.7221
109061102,101144356.25923157,25,7,6,2,个,COUNT,0.5735
109012203,101110432.94528198,42,15,10,4,个,COUNT,0.8962
109022103,100967234.9157567,62,18,10,4,千克,MASS,0.3372
101040500,100730420.31187868,30,11,7,2,个,COUNT,0.5306
109051503,100136341.76504707,14,5,5,1,个,COUNT,0.8034
107021802,99268185.40035439,29,13,8,4,卷,CONTAINER,0.7138
108011003,97940720.12864971,40,15,11,5,平方米,AREA,0.5717
109021001,97653312.82395172,32,14,11,5,个,COUNT,0.9339
104030701,97440144.53240967,20,9,8,4,千克,MASS,0.8626
109051903,97192244.57417977,37,11,9,3,个,COUNT,0.9712
109011106,96938376.32063293,22,9,7,1,个,COUNT,0.935
108031202,96453879.4773655,15,5,5,3,千克,MASS,0.9984
108011004,96302238.37850952,34,14,10,5,个,COUNT,0.5232
107010201,96278995.09997559,7,5,4,2,千克,MASS,0.9998
109032803,96135859.75383377,32,12,10,3,个,COUNT,0.9779
103020902,96093576.62538505,24,12,7,2,个,COUNT,0.3175
109011606,94447247.60061455,54,15,9,3,个,COUNT,0.6935
304070203,94291018.359375,6,6,6,1,个,COUNT,0.4908
109010499,94108388.49516296,37,15,11,5,个,COUNT,0.5863
109061608,93555865.78567123,14,5,5,1,套,SET,0.537
304040201,93525432.16064453,8,5,5,1,UNKNOWN,UNKNOWN,0.7849
109042406,92829748.61297989,24,10,8,4,个,COUNT,0.9288
109061804,92483214.18555641,12,5,5,2,个,COUNT,0.9993
109022801,92296272.72392273,38,12,8,3,个,COUNT,0.5396
103010704,92079468.31008434,40,15,8,3,千克,MASS,0.5206
109012801,90901444.08124161,42,15,10,4,个,COUNT,0.4975
108011202,90782239.87295198,54,16,9,3,个,COUNT,0.4483
109010204,90563362.67084289,33,13,9,3,个,COUNT,0.9371
109024308,90527857.0398407,52,18,9,3,个,COUNT,0.4072
108040701,90466863.53346503,94,16,9,3,个,COUNT,0.7115
108040800,90228985.645576,50,17,10,4,千克,MASS,0.512
109051005,90137503.2523861,32,12,9,2,套,SET,0.466
106040110,90083566.43783653,61,16,9,3,千克,MASS,0.846
108041104,89823868.33929193,34,11,8,3,千克,MASS,0.8689
105011099,89603478.92297173,37,13,11,5,个,COUNT,0.5805
109050105,89225110.79077148,14,6,5,2,套,SET,0.8152
107020226,89204568.86210632,17,8,6,3,千克,MASS,0.9907
